時間,x,y,z,voltage(V),current(A),power(W),energy(Wh),frequency(Hz),powerfactor,alarm,異常分數,錯誤訊息
2023-10-07 00:06:44,-586,-7518,-966,123.9,6.203,178.7,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:45,371,-8251,74,123.8,6.192,177.8,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:46,62,-8667,384,123.8,6.1848,176.5,17510.2,59.96,0.2279999999999999,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:47,510,-8151,42,123.9,6.202,178.5,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:48,-203,-7612,-477,123.8,6.186,178.7,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:49,-70,-7620,-93,123.8,6.186,178.7,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:50,1269,-8671,-670,123.9,6.199,177.9,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:51,-609,-7425,-30,123.8,6.192,178.8,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:52,422,-7712,885,123.8,6.189,178.5,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:53,406,-8576,-120,123.8,6.194,179.0,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:54,-30,-7340,-449,123.8,6.191,178.1,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:55,-814,-7711,283,123.8,6.191,178.1,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:56,377,-8423,142,123.8,6.197,178.1,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:57,-372,-7663,-171,123.9,6.201,179.3,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:58,-369,-8341,-55,123.9,6.206,177.8,17505.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:06:59,-816,-8553,218,123.8,6.208,179.1,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:00,222,-8139,-123,123.9,6.196,178.9,17505.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:01,-193,-7700,36,123.9,6.196,178.9,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:02,-683,-7532,13,123.66,6.0856,165.66,17514.0,59.94,0.218,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:03,601,-8800,-206,123.9,6.199,177.5,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:04,-610,-7566,214,123.8,6.201,178.5,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:05,-360,-7523,-361,123.9,6.2,178.6,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:06,1136,-8542,-194,123.8,6.183,178.0,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:07,-246,-7654,-658,123.9,6.197,177.6,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:08,-262,-8283,623,123.9,6.199,179.6,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:09,-141,-7484,174,123.9,6.199,179.6,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:10,894,-8510,-510,123.8,6.197,178.2,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:11,-139,-7981,-463,123.8,6.192,178.0,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:12,-767,-8039,87,123.8,6.203,179.2,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:13,1,-8154,468,123.9,6.194,177.6,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:14,-543,-7827,61,123.9,6.194,177.6,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:15,1142,-8576,-220,123.9,6.193,179.0,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:16,-185,-8175,223,123.9,6.189,179.0,17506.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:17,-30,-8363,23,123.64,6.0066,158.86,17527.2,59.92,0.214,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:18,641,-9453,567,123.9,6.188,179.8,17506.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」低於下界, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:19,-437,-7783,-829,123.9,6.192,179.3,17506.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:20,558,-7577,-166,123.8,6.18,180.5,17506.0,59.9,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:21,367,-8921,-363,123.8,6.18,180.5,17506.0,59.9,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:22,269,-7728,-130,123.8,6.182,178.6,17506.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:23,168,-7905,4,123.7,6.176,179.4,17506.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:24,13,-7779,-444,123.9,6.186,178.6,17507.0,60.0,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:25,724,-8632,-127,123.9,6.173,176.9,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:26,-529,-7478,-174,123.8,6.187,178.3,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:27,-270,-7241,701,123.8,6.187,178.3,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:28,195,-9002,-236,123.9,6.185,177.6,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:29,-5,-8590,-130,123.8,6.188,179.3,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:30,-1326,-8553,1672,123.9,6.189,178.6,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:31,512,-8636,127,123.8,6.189,178.5,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:32,-325,-7933,-439,123.9,6.2,177.5,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:33,-194,-7678,-929,123.72,6.1916,179.52000000000004,17504.4,59.96,0.2319999999999999,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:34,-706,-8773,885,123.9,6.2,177.5,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:07:35,208,-7446,-1066,123.8,6.208,175.4,17507.0,59.9,0.23,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
